,word,coefficient
15631,postcricoid,28374453918.78031
10683,kurz,28372596725.84376
11471,magma,28334428151.382133
16648,ravioli,28314545756.18403
10359,iz,28219735229.605663
7629,folate,28210432377.402763
17205,retarding,28198574213.983047
2323,blume,28168377958.668877
7472,fishes,28163036311.344604
13446,nociceptive,28111946454.44127
8869,highland,28107443035.72721
13594,notifications,28093672625.283333
1559,aureimonas,28077358062.894527
15754,precoding,28052902230.93666
2808,cannulation,28044020128.239304
10624,knockdown,28017582985.77896
20443,transsynaptic,27974726445.753628
21578,widespread,27915201446.05507
10256,irreducible,27907723861.609215
12020,metasurface,27842325597.38418
11194,lithovue,27809739581.624405
14400,parasiticum,27800593506.54428
18474,snp,27778355933.85147
18556,somnifera,27777855238.64454
5858,dominant,27745402982.397026
8242,gluten,27724650039.684956
18564,songkhla,27696750732.039318
8136,ghp,27694448970.360184
10286,isocenters,27681462248.645405
11548,maleate,27616052514.838303
7345,ferroelectric,27612873030.497738
9879,insects,27609117291.52681
15433,polybutylene,27566527719.58895
5549,dimethylarginine,27544101797.876747
14941,phobia,27488407329.30078
17309,rhinoconjunctivitis,27488407089.899197
16092,propeptide,27479974729.771297
19909,tha,27451648602.36197
10824,lat,27418216650.602573
11408,lysis,27401514489.515793
21053,vacuolar,27388961368.49557
2273,blastocyst,27380993668.667316
4660,cuff,27326075573.44612
6154,edges,27317212856.70713
1128,apparent,27309210033.766037
11292,looks,27264946490.15375
18064,serotypes,27256356510.53012
18325,simulator,27251393014.90284
20943,unveiled,27176627299.22576
20469,travellers,27155869810.397045
14641,penaeid,27119309391.46041
9605,incisors,27078793351.254585
9020,hosting,27072531159.060944
9739,infilled,27050495949.473442
6801,estimations,27045675791.40824
7334,fermenting,27008265780.850853
1273,aromaticum,27006816560.313126
9795,inhalation,26968590230.49791
19596,syrup,26960129706.474174
10749,laevilacticus,26957540572.79251
3010,catalysed,26941516562.56243
18685,sperme,26923455478.78724
9103,hybridization,26917505196.129528
19249,successfully,26898863329.395782
15071,phylogenies,26884763823.5132
10258,irreversible,26874437782.94067
17427,roi,26855558889.845142
3054,caucasian,26838115553.16887
11617,manifests,26831406025.135437
10391,jejuni,26810317886.023415
2793,candlestick,26780150005.429337
21732,xylitol,26771506108.908554
20752,ultraconserved,26702846442.84104
14769,permeate,26638091383.464973
16116,propylenethiourea,26623762030.95848
16324,punctata,26623416189.388847
17512,rugulosus,26591880118.622375
13734,ochrobactrum,26590572699.903156
10387,javanese,26582639854.614105
2744,calorimeter,26554848485.6335
18805,squat,26508129201.471832
21191,ventures,26482823325.09857
20350,transects,26470568293.691338
12325,miniscrew,26468673436.704433
4314,cookies,26448934412.105484
17579,sahastara,26447687379.065887
6361,embalming,26440292137.63421
15104,phytoextraction,26422587697.262413
3203,cgas,26405062121.17507
11607,mangostana,26392425141.174763
13820,oligophlebia,26364519761.03868
18351,sintigrafisinin,26341580868.428986
5326,detention,26328360356.4547
16400,pyroplastic,26306239525.598633
10036,internally,26300787037.135307
13787,ofphycocyanin,26300455512.570827
9737,infestation,26294944928.254303
18941,stephapierrines,26293069354.61325
10408,jishengella,26195439046.4714
7401,fifth,26183290375.283386
12842,mushrooms,26167140046.653194
9290,hypokalemic,26151978963.280655
14119,outsourcingowych,26141009796.630634
19158,subepithelial,26105957859.678154
2169,bioponic,26062654766.601494
7631,folding,26061447501.357986
3817,colonography,26030442440.571228
7794,frontal,26023357280.123734
13826,olseni,25919495339.782303
17915,seedlings,25850385668.547516
21654,worms,25844297950.157333
13639,nudus,25844297849.86391
2705,calcined,25828760455.49057
16388,pyrethroids,25808452340.92267
3444,chromatographic,25801130806.40406
21245,viajeros,25769086509.548344
21244,viajantes,25769086509.547947
15583,porites,25718830458.009377
875,angiogenesis,25707550974.59078
19725,taxonomy,25701679244.85266
7911,gagones,25685540817.903305
13474,nonbrachycephalic,25684288349.673325
19475,suspended,25669468285.935303
2929,career,25663293631.409256
17628,salween,25641860307.98004
15321,plexiform,25637105494.779404
10755,lak,25631240093.26361
6280,electrokinetics,25603326885.389694
12554,monofiber,25577742879.645588
9843,inlet,25577742297.751698
7845,functionalization,25562829222.157436
6017,dupilumab,25542758780.388336
18349,sinovenous,25536821186.91053
3704,cochinchinense,25526730991.124
18464,snail,25506890287.46698
6570,ensifolium,25484432533.721256
21686,wykorzystaniem,25467544230.06833
3940,compensated,25456734220.606598
21176,venom,25451593787.205368
12220,microstrip,25430341065.639385
8541,hajj,25416741217.0059
8236,glutamic,25411539761.334534
574,alignment,25385451247.009502
12932,nacl,25385450532.5708
18582,soroides,25381851885.16068
15514,polyphase,25339885169.308613
13327,neuter,25325625267.251762
20037,thoughts,25294421079.65473
17553,sack,25293804610.032795
16840,refixation,25291526276.1551
13489,nonfunctioning,25288916438.614376
15836,preposition,25237483576.233994
20989,uright,25212565489.3283
7618,focei,25210997439.622772
278,adenosine,25198761473.118576
11258,locking,25171770524.376026
8558,halogen,25168313964.650608
19194,subretinal,25155892313.447784
21658,worsening,25155881089.136322
13739,octapeptide,25125538006.992626
20743,ui,25113098326.701912
17967,semisolid,25108129074.77207
14441,parks,25090037200.32819
10980,lethality,25066075494.451588
20095,tidal,25062470337.697704
19360,superhydrophilic,25029803116.354507
14903,phenolics,24980129637.165264
7747,fragrans,24979011937.32324
4705,curettage,24951725872.75908
7548,floral,24950936433.36485
2328,boar,24940243830.26616
18950,sterile,24845884016.1266
18579,sorbitol,24843697145.372826
10459,jyant,24792130554.67801
332,admixture,24788759430.24446
17506,rubric,24769269170.547165
18911,stearate,24758162080.4336
15516,polyphenolic,24734563701.799686
13226,neptihormius,24732366007.180595
19429,supraspinatus,24668212628.305748
15102,phytoestrogen,24646871171.200623
14537,pattani,24640601796.295143
15619,positron,24638631578.652046
16335,purchasing,24567157269.35157
21024,uterus,24554330041.935455
9030,hours,24548013753.312202
18713,spin,24519174906.689926
18559,son,24494301152.97663
10986,leucocyte,24483050161.115204
21364,vocalisation,24399632198.792744
12679,mppt,24392148520.353333
19187,submitted,24317308292.047997
7895,gaasp,24301181519.114033
1101,aphthous,24280136892.202423
12666,mouthrinses,24273475699.48845
7323,fenneropenaeus,24271906983.908882
8190,glibenclamide,24235397094.27329
5439,diborides,24216651576.833336
11020,lexicographic,24174080028.274525
21290,violation,24141499782.731754
19932,thale,24129282683.519447
1226,archival,24122318505.990574
20471,traversal,24087802720.690315
6193,effort,24079062603.713146
18394,skilled,24072257233.234024
21513,weavers,24059917656.637833
16727,recessive,24059636717.642223
3637,closely,24052671719.540092
5365,devise,24052637262.046585
19284,sulcus,24041404024.685158
16200,proximal,24019602977.132347
16129,prosperity,23976453574.443916
13686,obliqua,23773809142.818314
20930,unstructured,23745736745.969753
9186,hydrous,23675461035.222836
12954,naming,23584168623.32105
16230,psidium,23582981477.18327
10852,laurifolia,23568368779.866882
20849,unenhanced,23511497847.89338
18093,sessile,23485668578.870728
7393,fictional,23441457467.803165
20372,transformers,23434428646.64405
2732,callosciurus,23378563316.178616
13394,nilpotent,23327535540.307632
14654,peninsula,23288949581.6567
6791,esterases,23258163906.22254
7137,extruded,23238580292.390152
787,amylomaltases,23216147074.038727
10022,intermastoid,23214667388.572712
20396,translations,23200797769.24036
9987,interdecadal,23188407603.580345
3887,commonly,23168406188.156143
10692,kyphosis,23165373672.168602
890,angulation,23164903173.89954
8698,helped,23136790074.954468
5841,dogmas,23131910450.216194
11709,masked,23097848212.874084
8240,glutaric,23076513155.23913
10626,knot,23013457813.25498
11026,liberal,23008241082.932793
20440,transpsoas,23005015113.16298
10771,lampang,22977213733.54396
8976,homologue,22975548608.426746
10667,krestin,22971815069.81942
20121,timur,22949119607.830704
20313,traitement,22944529500.709915
13512,nonmass,22937443996.12186
471,aglomerular,22924141179.619545
5789,divalent,22921657953.269356
13100,narrow,22906806463.66172
699,ambivalence,22895402949.401726
8431,grocery,22895402921.480576
8357,grandis,22886589958.558125
14536,patronage,22872183710.729477
21450,warmer,22869537769.549526
18066,serous,22834654848.889275
8962,homestead,22827801212.570915
1632,average,22819943720.283546
12657,mott,22756127027.31433
20110,tilted,22736241909.824516
14162,overt,22682869813.48893
18469,snakeskin,22647692007.89133
9620,incomplete,22646679020.34773
2476,brazilin,22637925001.507294
7893,gaap,22617356398.44202
11464,mae,22609081590.75833
11558,malin,22507204823.106236
15935,prism,22501054827.75065
13536,nonstructural,22486648191.721413
10859,lawsonia,22483764564.567513
18963,stifle,22440522394.888447
20456,trapdoor,22417787435.69439
9857,inoculation,22405729395.979843
17032,repeatable,22401156831.102104
20899,unlocking,22383702381.38897
6856,eudaimonic,22366609088.575043
18017,separately,22342888829.750275
10126,intraluminal,22338328096.944286
6673,epistemic,22335587695.644386
19420,supracondylar,22327512991.46431
142,achilles,22287157434.12452
17024,repackaged,22266780334.81245
3700,cobra,22243121696.49436
4077,conebeam,22242807027.92276
3387,chloroform,22242806836.118317
11109,lindera,22213878486.011288
10458,jwst,22209403528.056976
4275,contributions,22203803661.83657
4662,culex,22168084211.41896
8876,highway,22142581736.86879
17901,securing,22125651911.62481
19009,stones,22075343438.94069
9755,influenced,22075343258.78823
9302,hypoplasia,22054530676.280815
8428,grippers,22012206472.440502
12845,musiformis,22007824398.605404
12628,morphotypes,21963956827.60842
3313,chemosensitivity,21911578836.1373
2828,capillarization,21819730157.81857
2397,bosons,21810249850.658184
9382,iib,21785413587.214012
17868,seasons,21766380144.410767
8792,hercules,21715591898.818626
4912,date,21702404248.819695
18352,sinularia,21700751015.924988
20583,tripped,21672273374.795715
16775,recovering,21661483962.992523
465,agile,21661483526.655415
10760,lamellar,21632809203.733902
16434,quadriceps,21631614274.53985
15525,polysaccharide,21624691388.761505
14310,panagrellus,21582919394.334427
17771,schedules,21557734368.132607
19944,theileria,21506377991.40192
20474,treadmill,21450477413.203033
20294,traded,21411532611.074715
21389,volumes,21388268286.970245
6566,enrichment,21383295471.54795
20864,unhealthy,21369508184.935345
10621,km,21365389070.984024
5151,demolition,21364253424.610794
1329,arts,21326463871.46604
14690,perch,21311427588.644306
17898,secundilactobacillus,21261234741.49816
9293,hypomanic,21261125492.159
12305,mineralogy,21257100590.470436
7350,fertilising,21229132126.433342
14303,palpebrae,21215939517.707436
9798,inherent,21168849209.513596
17581,sai,21135131565.633938
11431,macrobrachium,21106765393.000153
13624,nuciferine,21105111032.36432
7696,formosum,21097673995.52349
13342,neutrophils,21097673972.630898
6623,envenomation,21095499196.83912
11076,ligninolytic,21086171138.46175
149,acidemia,21081445804.58982
3435,choroidal,21040719738.151882
19771,teleconsultation,21037303915.898613
8872,highlighting,21024345124.50034
980,anthropocene,21024344644.149857
6814,etanolik,21023632637.519524
11663,marchantia,21018352570.28276
1445,asynchrony,21007782554.891457
4024,conceive,21006827160.45557
19549,symulacji,20987340307.13726
955,answers,20977660124.884907
15936,prisms,20969895251.90783
10650,korea,20922386338.05624
6725,erector,20897819742.708496
289,adherens,20889377947.862328
9461,immunodiagnosis,20888412778.955185
12398,mitogenomes,20857418337.442596
17187,resurgence,20837361696.8086
13969,organellar,20822036568.854507
14208,oxygenated,20801018016.2334
13518,nonnegative,20794574391.419456
2186,bioreporter,20785960328.221416
19858,territories,20752487730.60994
9834,injured,20741807204.46153
8123,gerreoides,20669903487.275753
11990,metalinguistic,20662499714.899902
19498,swamp,20651359113.840744
21680,wssv,20622310228.886566
17592,salads,20614352427.426826
10117,intradural,20609496670.759212
14466,particleboards,20607051696.993946
7692,formative,20600970832.638897
3703,coccidial,20597634521.40693
12723,mueller,20569022568.457314
3992,composting,20536305287.343937
14076,osteomyelitis,20460265065.53121
19949,theorems,20444598577.21963
19696,tarantula,20391941456.491364
21603,winning,20323347676.14032
4831,cytidine,20301337187.651833
6861,eupatorium,20294686632.60668
13168,needling,20289999715.934513
1746,balochistan,20255777732.059906
14942,phobias,20255777269.241856
21177,venome,20255777148.09983
10617,klong,20212492420.631264
16742,recognizing,20199857007.68725
19765,tegner,20174874366.172203
5624,discharged,20171260247.2663
14367,paracoccus,20152173629.831818
8716,heme,20101588022.44531
18552,somalia,20061474473.922653
2068,biocatalysis,20027988649.37019
2648,butterhead,19978352633.00529
20357,transferase,19971751663.51917
14176,owned,19948995990.81381
7685,formalism,19942706882.8024
3121,celosia,19920484156.81167
9251,hyperplasia,19891782302.499634
2088,biodiversity,19890720217.210846
943,anonymity,19860032962.29406
15536,polythiophenes,19838307851.39328
19431,supreme,19834082896.27405
11661,marcelaria,19815732582.330383
16652,raynal,19793807091.6324
10167,intronic,19790376918.66204
19086,stringency,19788404688.866135
8417,grice,19772230699.173122
12319,minimized,19764796710.856956
10262,irritation,19744639524.019756
19026,storytelling,19744627830.926735
7429,fimr,19662012625.418045
4659,cufe,19662012318.10915
14059,ossification,19654149942.2017
18223,shrinking,19646837357.196503
2815,cantilever,19646837164.683918
18490,societies,19646837075.11165
19208,subsoil,19646836814.646416
3605,climatological,19627206341.429115
10142,intrapulmonary,19605749742.296967
18675,speleothem,19572839699.701645
8152,gigantea,19537727388.94989
11867,meiotic,19527609276.240715
18176,shi,19525760065.280636
19923,thaithongiae,19522751701.132183
6563,enr,19476868338.74408
8212,glomerulonephritis,19466529433.530685
8094,geolocation,19456267649.417458
19189,submonoceras,19441128358.86944
13746,octogenarian,19432643107.10337
10295,isoflurane,19427459059.48503
3409,cholangioscopy,19382288371.485214
2559,brugia,19356556523.92314
3279,cheaper,19337696168.22051
12656,motorways,19234497077.184586
18343,sinica,19188042677.50638
12839,musculus,19135781784.015232
17949,selling,19121909415.975876
19005,stoma,19121908373.52808
10743,lacunar,19112200445.305622
15805,preindustrial,19103314509.634945
10846,laughter,19054293576.392033
20657,tumescent,19054222684.059002
9647,independentes,19047897096.773067
21371,void,19041322107.723873
11978,metacognition,19026317356.21924
11526,mal,19000823609.68457
11368,lupane,18952342962.043945
18442,smallholder,18946195231.94538
